date,open,high,low,close,volume
2015-01-02,12300.0,12450.0,12150.0,12200.0,58320
2015-01-05,12350.0,13100.0,12300.0,12850.0,276821
2015-01-06,12650.0,12800.0,12350.0,12500.0,80491
2015-01-07,12550.0,12600.0,12250.0,12350.0,47660
2015-01-08,12500.0,13100.0,12200.0,12800.0,267683
2015-01-09,12950.0,13450.0,12850.0,13300.0,159276
2015-01-12,13550.0,13900.0,13300.0,13550.0,172377
2015-01-13,13700.0,13700.0,12900.0,13050.0,213566
2015-01-14,13100.0,13500.0,12850.0,13350.0,145275
2015-01-15,13350.0,13850.0,13350.0,13800.0,149274
2015-01-16,13800.0,14050.0,13500.0,14000.0,131018
2015-01-19,14000.0,14400.0,13800.0,14000.0,130893
2015-01-20,14000.0,14050.0,13600.0,13800.0,88487
2015-01-21,14050.0,14050.0,13550.0,13800.0,97578
2015-01-22,13900.0,13900.0,13300.0,13450.0,81957
2015-01-23,13550.0,13700.0,13350.0,13650.0,45493
2015-01-26,13700.0,13700.0,13250.0,13300.0,44984
2015-01-27,13500.0,13600.0,13200.0,13250.0,60141
2015-01-28,13250.0,13550.0,13100.0,13400.0,52945
2015-01-29,13500.0,13800.0,13350.0,13650.0,55688
2015-01-30,13650.0,13650.0,12850.0,13350.0,125127
2015-02-02,13200.0,13650.0,12900.0,13450.0,111462
2015-02-03,13450.0,13600.0,13050.0,13050.0,113155
2015-02-04,13050.0,13750.0,13050.0,13550.0,120203
2015-02-05,13600.0,14600.0,13550.0,14450.0,311188
2015-02-06,14450.0,14650.0,14150.0,14450.0,141041
2015-02-09,14400.0,14450.0,13700.0,13850.0,104207
2015-02-10,13750.0,13900.0,13500.0,13800.0,76648
2015-02-11,13800.0,14100.0,13700.0,13950.0,63467
2015-02-12,14150.0,14150.0,13700.0,13850.0,98995
2015-02-13,13650.0,14400.0,13650.0,14000.0,114097
2015-02-16,14200.0,14200.0,13850.0,14000.0,46125
2015-02-17,14100.0,14100.0,13450.0,13600.0,75542
2015-02-23,13650.0,14600.0,13650.0,14600.0,118952
2015-02-24,14450.0,15000.0,14200.0,14650.0,205942
2015-02-25,14600.0,15050.0,14200.0,14500.0,156084
2015-02-26,14500.0,14750.0,14250.0,14600.0,64652
2015-02-27,14400.0,15000.0,14300.0,14600.0,179423
2015-03-02,14650.0,14700.0,14050.0,14200.0,128337
2015-03-03,14050.0,15650.0,13950.0,15650.0,383333
2015-03-04,15650.0,16050.0,15450.0,15500.0,411594
2015-03-05,15450.0,15600.0,14900.0,15300.0,255120
2015-03-06,15300.0,15350.0,14800.0,15100.0,125632
2015-03-09,15050.0,15050.0,14200.0,14300.0,189112
2015-03-10,14350.0,14600.0,13850.0,14300.0,189185
2015-03-11,14000.0,14600.0,13850.0,14400.0,105385
2015-03-12,14300.0,14600.0,14300.0,14550.0,75579
2015-03-13,14650.0,14700.0,14450.0,14650.0,61412
2015-03-16,14650.0,14750.0,14250.0,14350.0,74489
2015-03-17,14450.0,14600.0,14350.0,14600.0,77722
