ticker,name,market,industry_code,industry_name
011300,성안머티리얼스,KOSPI,13213,화학섬유직물 직조업
000180,성창기업지주,KOSPI,71531,경영 컨설팅업
002420,세기상사,KOSPI,477,연료 소매업
004360,세방,KOSPI,49301,일반 화물자동차 운송업
004490,세방전지,KOSPI,28202,축전지 제조업
001430,세아베스틸지주,KOSPI,2411,"제철, 제강 및 합금철 제조업"
306200,세아제강,KOSPI,2413,철강관 제조업
003030,세아제강지주,KOSPI,64992,지주회사
019440,세아특수강,KOSPI,24122,냉간 압연 및 압출 제품 제조업
058650,세아홀딩스,KOSPI,241,1차 철강 제조업
013000,세우글로벌,KOSPI,467,기타 전문 도매업
021820,세원정공,KOSPI,303,자동차 신품 부품 제조업
067830,세이브존I&C,KOSPI,47111,백화점
075580,세진중공업,KOSPI,31114,선박 구성 부분품 제조업
068270,셀트리온,KOSPI,211,기초 의약물질 및 생물학적 제제 제조업
336370,솔루스첨단소재,KOSPI,26299,그 외 기타 전자부품 제조업
248070,솔루엠,KOSPI,2629,기타 전자부품 제조업
004430,송원산업,KOSPI,20499,그 외 기타 분류 안된 화학제품 제조업
017550,수산세보틱스,KOSPI,29241,건설 및 채광용 기계장비 제조업
126720,수산인더스트리,KOSPI,422,건물설비 설치 공사업
053210,스카이라이프,KOSPI,60229,위성 및 기타 방송업
204210,스타에스엠리츠,KOSPI,681,부동산 임대 및 공급업
026890,스틱인베스트먼트,KOSPI,64201,신탁업 및 집합투자업
134790,시디즈,KOSPI,32029,기타 목재가구 제조업
462870,시프트업,KOSPI,58212,모바일 게임 소프트웨어 개발 및 공급업
016590,신대양제지,KOSPI,172,"골판지, 종이 상자 및 종이 용기 제조업"
029530,신도리코,KOSPI,263,컴퓨터 및 주변장치 제조업
004970,신라교역,KOSPI,03111,선박 및 수상 부유 구조물 건조업
011930,신성이엔지,KOSPI,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업"
004170,신세계,KOSPI,47111,백화점
035510,신세계 I&C,KOSPI,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
031430,신세계인터내셔날,KOSPI,4741,의복 소매업
031440,신세계푸드,KOSPI,56130,기관 구내식당업
006880,신송홀딩스,KOSPI,46201,곡물 및 유지작물 도매업
005800,신영와코루,KOSPI,14120,속옷 및 잠옷 제조업
001720,신영증권,KOSPI,66121,증권 중개업
009270,신원,KOSPI,14112,여자용 겉옷 제조업
002700,신일전자,KOSPI,46521,가전제품 및 부품 도매업
002870,신풍,KOSPI,467,기타 전문 도매업
019170,신풍제약,KOSPI,212,의약품 제조업
481850,신한글로벌액티브리츠,KOSPI,64201,신탁업 및 집합투자업
404990,신한서부티엔디리츠,KOSPI,68112,비주거용 건물 임대업
293940,신한알파리츠,KOSPI,6811,부동산 임대업
055550,신한지주,KOSPI,64992,지주회사
004080,신흥,KOSPI,4659,기타 기계 및 장비 도매업
004770,써니전자,KOSPI,262,전자부품 제조업
403550,쏘카,KOSPI,76110,자동차 임대업
004920,씨아이테크,KOSPI,26529,기타 음향기기 제조업
112610,씨에스윈드,KOSPI,2511,구조용 금속제품 제조업
480370,씨케이솔루션,KOSPI,721,"건축기술, 엔지니어링 및 관련 기술 서비스업"
308170,씨티알모빌리티,KOSPI,303,자동차 신품 부품 제조업
008700,아남전자,KOSPI,265,영상 및 음향기기 제조업
090430,아모레퍼시픽,KOSPI,20423,화장품 제조업
002790,아모레퍼시픽홀딩스,KOSPI,20423,화장품 제조업
002030,아세아,KOSPI,715,회사 본부 및 경영 컨설팅 서비스업
183190,아세아시멘트,KOSPI,23311,시멘트 제조업
002310,아세아제지,KOSPI,172,"골판지, 종이 상자 및 종이 용기 제조업"
012170,아센디오,KOSPI,591,"영화, 비디오물, 방송프로그램 제작 및 배급업"
267850,아시아나IDT,KOSPI,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
020560,아시아나항공,KOSPI,511,항공 여객 운송업
122900,아이마켓코리아,KOSPI,46800,상품 종합 도매업
010780,아이에스동서,KOSPI,2332,"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업"
031820,아이티센씨티에스,KOSPI,6201,컴퓨터 프로그래밍 서비스업
139990,아주스틸,KOSPI,2419,기타 1차 철강 제조업
009320,아진전자부품,KOSPI,303,자동차 신품 부품 제조업
001780,알루코,KOSPI,24222,"알루미늄 압연, 압출 및 연신제품 제조업"
018250,애경산업,KOSPI,20422,"치약, 비누 및 기타 세제 제조업"
161000,애경케미칼,KOSPI,201,기초 화학물질 제조업
011090,에넥스,KOSPI,32021,주방용 및 음식점용 목재가구 제조업
137310,에스디바이오센서,KOSPI,27112,전기식 진단 및 요법 기기 제조업
005850,에스엘,KOSPI,303,자동차 신품 부품 제조업
010580,에스엠벡셀,KOSPI,303,자동차 신품 부품 제조업
012750,에스원,KOSPI,75320,보안시스템 서비스업
023960,에쓰씨엔지니어링,KOSPI,412,토목 건설업
298690,에어부산,KOSPI,511,항공 여객 운송업
140910,에이리츠,KOSPI,68121,주거용 건물 개발 및 공급업
078520,에이블씨엔씨,KOSPI,20423,화장품 제조업
015260,에이엔피,KOSPI,2622,인쇄회로기판 및 전자부품 실장기판 제조업
007460,에이프로젠,KOSPI,259,기타 금속 가공제품 제조업
003060,에이프로젠바이오로직스,KOSPI,212,의약품 제조업
244920,에이플러스에셋,KOSPI,66202,보험 대리 및 중개업
278470,에이피알,KOSPI,20423,화장품 제조업
450080,에코프로머티,KOSPI,28202,축전지 제조업
019490,엑시큐어하이트론,KOSPI,265,영상 및 음향기기 제조업
036570,엔씨소프트,KOSPI,582,소프트웨어 개발 및 공급업
085310,엔케이,KOSPI,2512,"산업용 난방보일러, 금속탱크 및 유사 용기 제조업"
900140,엘브이엠씨홀딩스,KOSPI,451,자동차 판매업
066970,엘앤에프,KOSPI,28202,축전지 제조업
097520,엠씨넥스,KOSPI,26519,비디오 및 기타 영상기기 제조업
484870,엠앤씨솔루션,KOSPI,292,특수 목적용 기계 제조업
014440,영보화학,KOSPI,2225,플라스틱 발포 성형제품 제조업
111770,영원무역,KOSPI,46800,상품 종합 도매업
009970,영원무역홀딩스,KOSPI,64992,지주회사
003520,영진약품,KOSPI,212,의약품 제조업
000670,영풍,KOSPI,24213,"연 및 아연 제련, 정련 및 합금 제조업"
012280,영화금속,KOSPI,303,자동차 신품 부품 제조업
012160,영흥,KOSPI,24123,철강선 제조업
007310,오뚜기,KOSPI,108,동물용 사료 및 조제식품 제조업
002630,오리엔트바이오,KOSPI,212,의약품 제조업
271560,오리온,KOSPI,108,동물용 사료 및 조제식품 제조업
001800,오리온홀딩스,KOSPI,649,기타 금융업
005320,온타이드,KOSPI,46413,남녀용 겉옷 및 셔츠 도매업
011690,와이투솔루션,KOSPI,2611,전자집적회로 제조업
316140,우리금융지주,KOSPI,64992,지주회사
006980,우성,KOSPI,105,낙농제품 및 식용빙과류 제조업
017370,우신시스템,KOSPI,292,특수 목적용 기계 제조업
105840,우진,KOSPI,27216,산업처리공정 제어장비 제조업
010400,우진아이엔에스,KOSPI,422,건물설비 설치 공사업
049800,우진플라임,KOSPI,292,특수 목적용 기계 제조업
016880,웅진,KOSPI,715,회사 본부 및 경영 컨설팅 서비스업
095720,웅진씽크빅,KOSPI,85120,초등학교
005820,원림,KOSPI,13225,직물포대 제조업
010600,웰바이오텍,KOSPI,461,상품 중개업
008600,윌비스,KOSPI,46413,남녀용 겉옷 및 셔츠 도매업
033270,유나이티드제약,KOSPI,212,의약품 제조업
014830,유니드,KOSPI,20129,기타 기초 무기 화학물질 제조업
446070,유니드비티플러스,KOSPI,16102,표면 가공 목재 및 특정 목적용 제재목 제조업
000910,유니온,KOSPI,23311,시멘트 제조업
047400,유니온머티리얼,KOSPI,23222,위생용 및 산업용 도자기 제조업
011330,유니켐,KOSPI,15110,모피 및 가죽 제조업
077500,유니퀘스트,KOSPI,4659,기타 기계 및 장비 도매업
002920,유성기업,KOSPI,303,자동차 신품 부품 제조업
000700,유수홀딩스,KOSPI,715,회사 본부 및 경영 컨설팅 서비스업
003470,유안타증권,KOSPI,66121,증권 중개업
072130,유엔젤,KOSPI,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
000220,유유제약,KOSPI,212,의약품 제조업
001200,유진투자증권,KOSPI,66121,증권 중개업
000100,유한양행,KOSPI,212,의약품 제조업
003460,유화증권,KOSPI,66121,증권 중개업
008730,율촌화학,KOSPI,22231,"플라스틱 포대, 봉투 및 유사제품 제조업"
008250,이건산업,KOSPI,16211,"박판, 합판 및 유사 적층판 제조업"
025820,이구산업,KOSPI,24221,"동 압연, 압출 및 연신제품 제조업"
214320,이노션,KOSPI,71310,광고 대행업
088260,이리츠코크렙,KOSPI,68112,비주거용 건물 임대업
139480,이마트,KOSPI,471,종합 소매업
457190,이수스페셜티케미컬,KOSPI,20111,석유화학계 기초 화학물질 제조업
007660,이수페타시스,KOSPI,2622,인쇄회로기판 및 전자부품 실장기판 제조업
005950,이수화학,KOSPI,20111,석유화학계 기초 화학물질 제조업
015020,이스타코,KOSPI,68121,주거용 건물 개발 및 공급업
074610,이엔플러스,KOSPI,29193,분사기 및 소화기 제조업
102460,이연제약,KOSPI,212,의약품 제조업
084680,이월드,KOSPI,331,귀금속 및 장신용품 제조업
350520,이지스레지던스리츠,KOSPI,681,부동산 임대 및 공급업
334890,이지스밸류플러스리츠,KOSPI,681,부동산 임대 및 공급업
000760,이화산업,KOSPI,46731,"염료, 안료 및 관련제품 도매업"
014990,인디에프,KOSPI,14112,여자용 겉옷 제조업
101140,인바이오젠,KOSPI,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
006490,인스코비,KOSPI,612,전기 통신업
023800,인지컨트롤스,KOSPI,30310,자동차 엔진용 신품 부품 제조업
034590,인천도시가스,KOSPI,35200,연료용 가스 제조 및 배관공급업
129260,인터지스,KOSPI,49301,일반 화물자동차 운송업
023810,인팩,KOSPI,303,자동차 신품 부품 제조업
249420,일동제약,KOSPI,212,의약품 제조업
000230,일동홀딩스,KOSPI,212,의약품 제조업
013360,일성건설,KOSPI,41221,도로 건설업
003120,일성아이에스,KOSPI,212,의약품 제조업
003200,일신방직,KOSPI,13101,면 방적업
007110,일신석재,KOSPI,466,"건축자재, 철물 및 난방장치 도매업"
007570,일양약품,KOSPI,212,의약품 제조업
008500,일정실업,KOSPI,133,편조원단 제조업
081000,일진다이아,KOSPI,204,기타 화학제품 제조업
020760,일진디스플,KOSPI,261,반도체 제조업
103590,일진전기,KOSPI,2830,절연선 및 케이블 제조업
271940,일진하이솔루스,KOSPI,319,그 외 기타 운송장비 제조업
015860,일진홀딩스,KOSPI,64992,지주회사
226320,잇츠한불,KOSPI,20423,화장품 제조업
317400,자이에스앤디,KOSPI,681,부동산 임대 및 공급업
033240,자화전자,KOSPI,26292,전자저항기 제조업
000950,전방,KOSPI,13101,면 방적업
079900,전진건설로봇,KOSPI,292,특수 목적용 기계 제조업
348950,제이알글로벌리츠,KOSPI,681,부동산 임대 및 공급업
194370,제이에스코퍼레이션,KOSPI,15121,핸드백 및 지갑 제조업
030000,제일기획,KOSPI,71310,광고 대행업
271980,제일약품,KOSPI,212,의약품 제조업
001560,제일연마,KOSPI,23992,연마재 제조업
002620,제일파마홀딩스,KOSPI,715,회사 본부 및 경영 컨설팅 서비스업
006220,제주은행,KOSPI,64121,국내은행
089590,제주항공,KOSPI,511,항공 여객 운송업
004910,조광페인트,KOSPI,20411,일반용 도료 및 관련제품 제조업
004700,조광피혁,KOSPI,15110,모피 및 가죽 제조업
001550,조비,KOSPI,20312,복합비료 및 기타 화학비료 제조업
462520,조선내화,KOSPI,2321,내화 요업제품 제조업
120030,조선선재,KOSPI,2599,그 외 기타 금속가공제품 제조업
018470,조일알미늄,KOSPI,24222,"알루미늄 압연, 압출 및 연신제품 제조업"
002600,조흥,KOSPI,108,동물용 사료 및 조제식품 제조업
185750,종근당,KOSPI,212,의약품 제조업
063160,종근당바이오,KOSPI,212,의약품 제조업
001630,종근당홀딩스,KOSPI,212,의약품 제조업
109070,주성코퍼레이션,KOSPI,264,통신 및 방송 장비 제조업
044380,주연테크,KOSPI,26310,컴퓨터 제조업
013890,지누스,KOSPI,320,가구 제조업
013870,지엠비코리아,KOSPI,303,자동차 신품 부품 제조업
071320,지역난방공사,KOSPI,35300,"증기, 냉․온수 및 공기조절 공급업"
088790,진도,KOSPI,467,기타 전문 도매업
003780,진양산업,KOSPI,2225,플라스틱 발포 성형제품 제조업
010640,진양폴리,KOSPI,22259,기타 플라스틱 발포 성형제품 제조업
100250,진양홀딩스,KOSPI,222,플라스틱제품 제조업
051630,진양화학,KOSPI,22214,플라스틱 합성피혁 제조업
272450,진에어,KOSPI,511,항공 여객 운송업
011000,진원생명과학,KOSPI,212,의약품 제조업
002780,진흥기업,KOSPI,41221,도로 건설업
025620,차AI헬스케어,KOSPI,204,기타 화학제품 제조업
009310,참엔지니어링,KOSPI,29271,반도체 제조용 기계 제조업
000650,천일고속,KOSPI,49220,시외버스 운송업
033250,체시스,KOSPI,303,자동차 신품 부품 제조업
035720,카카오,KOSPI,63120,포털 및 기타 인터넷 정보매개 서비스업
323410,카카오뱅크,KOSPI,64121,국내은행
377300,카카오페이,KOSPI,66199,그 외 기타 금융 지원 서비스업
006380,카프로,KOSPI,20119,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업
001620,케이비아이동국실업,KOSPI,303,자동차 신품 부품 제조업
029460,케이씨,KOSPI,27216,산업처리공정 제어장비 제조업
281820,케이씨텍,KOSPI,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
381970,케이카,KOSPI,45120,중고 자동차 판매업
145270,케이탑리츠,KOSPI,68112,비주거용 건물 임대업
417310,코람코더원리츠,KOSPI,68112,비주거용 건물 임대업
357120,코람코라이프인프라리츠,KOSPI,6811,부동산 임대업
007810,코리아써키트,KOSPI,2622,인쇄회로기판 및 전자부품 실장기판 제조업
003690,코리안리,KOSPI,65200,재 보험업
192820,코스맥스,KOSPI,20423,화장품 제조업
044820,코스맥스비티아이,KOSPI,64992,지주회사
005070,코스모신소재,KOSPI,204,기타 화학제품 제조업
005420,코스모화학,KOSPI,2049,그 외 기타 화학제품 제조업
071950,코아스,KOSPI,320,가구 제조업
002020,코오롱,KOSPI,64992,지주회사
138490,코오롱ENP,KOSPI,20202,합성수지 및 기타 플라스틱 물질 제조업
003070,코오롱글로벌,KOSPI,41221,도로 건설업
450140,코오롱모빌리티그룹,KOSPI,45110,자동차 신품 판매업
120110,코오롱인더,KOSPI,205,화학섬유 제조업
021240,코웨이,KOSPI,969,그 외 기타 개인 서비스업
036420,콘텐트리중앙,KOSPI,591,"영화, 비디오물, 방송프로그램 제작 및 배급업"
024720,콜마홀딩스,KOSPI,64992,지주회사
192400,쿠쿠홀딩스,KOSPI,649,기타 금융업
284740,쿠쿠홈시스,KOSPI,762,개인 및 가정용품 임대업
264900,크라운제과,KOSPI,106,"곡물가공품, 전분 및 전분제품 제조업"
005740,크라운해태홀딩스,KOSPI,64992,지주회사
259960,크래프톤,KOSPI,5821,게임 소프트웨어 개발 및 공급업
020120,키다리스튜디오,KOSPI,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
039490,키움증권,KOSPI,66121,증권 중개업
014580,태경비케이,KOSPI,23312,석회 및 플라스터 제조업
015890,태경산업,KOSPI,20129,기타 기초 무기 화학물질 제조업
006890,태경케미컬,KOSPI,20121,산업용 가스 제조업
003240,태광산업,KOSPI,20501,합성섬유 제조업
011280,태림포장,KOSPI,1721,골판지 및 골판지 가공제품 제조업
004100,태양금속,KOSPI,303,자동차 신품 부품 제조업
009410,태영건설,KOSPI,41221,도로 건설업
001420,태원물산,KOSPI,303,자동차 신품 부품 제조업
055490,테이팩스,KOSPI,2229,기타 플라스틱제품 제조업
078000,텔코웨어,KOSPI,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
214420,토니모리,KOSPI,20423,화장품 제조업
019180,티에이치엔,KOSPI,289,기타 전기장비 제조업
363280,티와이홀딩스,KOSPI,64992,지주회사
091810,티웨이항공,KOSPI,511,항공 여객 운송업
004870,티웨이홀딩스,KOSPI,23325,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업
034230,파라다이스,KOSPI,91249,기타 사행시설 관리 및 운영업
005690,파미셀,KOSPI,211,기초 의약물질 및 생물학적 제제 제조업
036580,팜스코,KOSPI,105,낙농제품 및 식용빙과류 제조업
004720,팜젠사이언스,KOSPI,212,의약품 제조업
028670,팬오션,KOSPI,50112,외항 화물 운송업
010820,퍼스텍,KOSPI,252,무기 및 총포탄 제조업
016800,퍼시스,KOSPI,32029,기타 목재가구 제조업
001020,페이퍼코리아,KOSPI,171,"펄프, 종이 및 판지 제조업"
090080,평화산업,KOSPI,303,자동차 신품 부품 제조업
010770,평화홀딩스,KOSPI,303,자동차 신품 부품 제조업
022100,포스코DX,KOSPI,72129,기타 엔지니어링 서비스업
058430,포스코스틸리온,KOSPI,2419,기타 1차 철강 제조업
047050,포스코인터내셔널,KOSPI,461,상품 중개업
003670,포스코퓨처엠,KOSPI,282,일차전지 및 축전지 제조업
017810,풀무원,KOSPI,108,동물용 사료 및 조제식품 제조업
103140,풍산,KOSPI,242,1차 비철금속 제조업
005810,풍산홀딩스,KOSPI,64992,지주회사
950210,프레스티지바이오파마,KOSPI,70113,의학 및 약학 연구개발업
009810,플레이그램,KOSPI,467,기타 전문 도매업
086790,하나금융지주,KOSPI,64992,지주회사
293480,하나제약,KOSPI,212,의약품 제조업
039130,하나투어,KOSPI,75210,여행사업
352820,하이브,KOSPI,592,오디오물 출판 및 원판 녹음업
071090,하이스틸,KOSPI,2413,철강관 제조업
000080,하이트진로,KOSPI,11122,소주 제조업
000140,하이트진로홀딩스,KOSPI,64992,지주회사
152550,한국ANKOR유전,KOSPI,642,신탁업 및 집합투자업
036460,한국가스공사,KOSPI,35200,연료용 가스 제조 및 배관공급업
005430,한국공항,KOSPI,52939,기타 항공 운송지원 서비스업
071050,한국금융지주,KOSPI,64992,지주회사
010040,한국내화,KOSPI,2321,내화 요업제품 제조업
025540,한국단자,KOSPI,2812,전기 공급 및 제어장치 제조업
010100,한국무브넥스,KOSPI,303,자동차 신품 부품 제조업
004090,한국석유,KOSPI,23999,그 외 기타 분류 안된 비금속 광물제품 제조업
002200,한국수출포장,KOSPI,1721,골판지 및 골판지 가공제품 제조업
002960,한국쉘석유,KOSPI,19221,윤활유 및 그리스 제조업
000240,한국앤컴퍼니,KOSPI,64992,지주회사
123890,한국자산신탁,KOSPI,642,신탁업 및 집합투자업
015760,한국전력,KOSPI,35120,송전 및 배전업
006200,한국전자홀딩스,KOSPI,64992,지주회사
027970,한국제지,KOSPI,171,"펄프, 종이 및 판지 제조업"
023350,한국종합기술,KOSPI,72121,건물 및 토목 엔지니어링 서비스업
025890,한국주강,KOSPI,292,특수 목적용 기계 제조업
000970,한국주철관,KOSPI,24131,주철관 제조업
104700,한국철강,KOSPI,2411,"제철, 제강 및 합금철 제조업"
017960,한국카본,KOSPI,2512,"산업용 난방보일러, 금속탱크 및 유사 용기 제조업"
161890,한국콜마,KOSPI,20423,화장품 제조업
161390,한국타이어앤테크놀로지,KOSPI,221,고무제품 제조업
034830,한국토지신탁,KOSPI,642,신탁업 및 집합투자업
007280,한국특강,KOSPI,24121,열간 압연 및 압출 제품 제조업
047810,한국항공우주,KOSPI,31311,"유인 항공기, 항공우주선 및 보조장치 제조업"
123690,한국화장품,KOSPI,46443,화장품 및 화장용품 도매업
003350,한국화장품제조,KOSPI,20423,화장품 제조업
011500,한농화성,KOSPI,20421,계면활성제 제조업
002390,한독,KOSPI,212,의약품 제조업
053690,한미글로벌,KOSPI,72111,건축설계 및 관련 서비스업
042700,한미반도체,KOSPI,29271,반도체 제조용 기계 제조업
008930,한미사이언스,KOSPI,64992,지주회사
128940,한미약품,KOSPI,212,의약품 제조업
009240,한샘,KOSPI,46431,생활용 가구 도매업
020000,한섬,KOSPI,14112,여자용 겉옷 제조업
003680,한성기업,KOSPI,10211,"수산동물 훈제, 조리 및 유사 조제식품 제조업"
105630,한세실업,KOSPI,14199,그 외 기타 봉제의복 제조업
069640,한세엠케이,KOSPI,4741,의복 소매업
016450,한세예스24홀딩스,KOSPI,1419,기타 봉제의복 제조업
009180,한솔로지스틱스,KOSPI,5299,그 외 기타 운송관련 서비스업
213500,한솔제지,KOSPI,171,"펄프, 종이 및 판지 제조업"
014680,한솔케미칼,KOSPI,20129,기타 기초 무기 화학물질 제조업
004710,한솔테크닉스,KOSPI,26299,그 외 기타 전자부품 제조업
004150,한솔홀딩스,KOSPI,64992,지주회사
025750,한솔홈데코,KOSPI,161,제재 및 목재 가공업
004960,한신공영,KOSPI,41112,아파트 건설업
011700,한신기계,KOSPI,29132,기체 펌프 및 압축기 제조업
001750,한양증권,KOSPI,66121,증권 중개업
018880,한온시스템,KOSPI,29172,공기 조화장치 제조업
009420,한올바이오파마,KOSPI,212,의약품 제조업
014130,한익스프레스,KOSPI,49301,일반 화물자동차 운송업
300720,한일시멘트,KOSPI,23311,시멘트 제조업
002220,한일철강,KOSPI,2419,기타 1차 철강 제조업
003300,한일홀딩스,KOSPI,23311,시멘트 제조업
051600,한전KPS,KOSPI,42311,일반전기 공사업
052690,한전기술,KOSPI,72129,기타 엔지니어링 서비스업
130660,한전산업,KOSPI,72129,기타 엔지니어링 서비스업
002320,한진,KOSPI,49309,기타 도로화물 운송업
003480,한진중공업홀딩스,KOSPI,352,연료용 가스 제조 및 배관공급업
180640,한진칼,KOSPI,64992,지주회사
005110,한창,KOSPI,465,기계장비 및 관련 물품 도매업
009460,한창제지,KOSPI,171,"펄프, 종이 및 판지 제조업"
372910,한컴라이프케어,KOSPI,27199,그 외 기타 의료용 기기 제조업
000880,한화,KOSPI,20494,화약 및 불꽃제품 제조업
452260,한화갤러리아,KOSPI,47111,백화점
451800,한화리츠,KOSPI,68112,비주거용 건물 임대업
489790,한화비전,KOSPI,264,통신 및 방송 장비 제조업
088350,한화생명,KOSPI,65110,생명 보험업
000370,한화손해보험,KOSPI,65121,손해 보험업
009830,한화솔루션,KOSPI,20111,석유화학계 기초 화학물질 제조업
272210,한화시스템,KOSPI,26299,그 외 기타 전자부품 제조업
012450,한화에어로스페이스,KOSPI,31321,항공기용 엔진 제조업
082740,한화엔진,KOSPI,29111,내연기관 제조업
042660,한화오션,KOSPI,3111,선박 및 수상 부유 구조물 건조업
003530,한화투자증권,KOSPI,66121,증권 중개업
195870,해성디에스,KOSPI,262,전자부품 제조업
101530,해태제과식품,KOSPI,108,동물용 사료 및 조제식품 제조업
143210,핸즈코퍼레이션,KOSPI,303,자동차 신품 부품 제조업
000720,현대건설,KOSPI,41221,도로 건설업
453340,현대그린푸드,KOSPI,471,종합 소매업
086280,현대글로비스,KOSPI,5299,그 외 기타 운송관련 서비스업
064350,현대로템,KOSPI,31201,기관차 및 기타 철도차량 제조업
079430,현대리바트,KOSPI,32029,기타 목재가구 제조업
012330,현대모비스,KOSPI,303,자동차 신품 부품 제조업
069960,현대백화점,KOSPI,47111,백화점
004560,현대비앤지스틸,KOSPI,24122,냉간 압연 및 압출 제품 제조업
004310,현대약품,KOSPI,212,의약품 제조업
017800,현대엘리베이터,KOSPI,29162,승강기 제조업
307950,현대오토에버,KOSPI,582,소프트웨어 개발 및 공급업
011210,현대위아,KOSPI,303,자동차 신품 부품 제조업
004020,현대제철,KOSPI,2411,"제철, 제강 및 합금철 제조업"
005440,현대지에프홀딩스,KOSPI,64992,지주회사
005380,현대차,KOSPI,30121,승용차 및 기타 여객용 자동차 제조업
001500,현대차증권,KOSPI,66121,증권 중개업
011760,현대코퍼레이션,KOSPI,46800,상품 종합 도매업
227840,현대코퍼레이션홀딩스,KOSPI,463,음ㆍ식료품 및 담배 도매업
126560,현대퓨처넷,KOSPI,61299,그 외 기타 전기 통신업
001450,현대해상,KOSPI,65121,손해 보험업
057050,현대홈쇼핑,KOSPI,47919,기타 통신 판매업
093240,형지엘리트,KOSPI,14112,여자용 겉옷 제조업
003010,혜인,KOSPI,465,기계장비 및 관련 물품 도매업
111110,호전실업,KOSPI,14199,그 외 기타 봉제의복 제조업
008770,호텔신라,KOSPI,47859,그 외 기타 분류 안된 상품 전문 소매업
378850,화승알앤에이,KOSPI,30399,그 외 자동차용 신품 부품 제조업
241590,화승엔터프라이즈,KOSPI,15219,기타 신발 제조업
006060,화승인더,KOSPI,46800,상품 종합 도매업
013520,화승코퍼레이션,KOSPI,303,자동차 신품 부품 제조업
010690,화신,KOSPI,30391,자동차용 신품 조향장치 및 현가 장치 제조업
133820,화인베스틸,KOSPI,24121,열간 압연 및 압출 제품 제조업
010660,화천기계,KOSPI,29223,금속 절삭기계 제조업
000850,화천기공,KOSPI,29223,금속 절삭기계 제조업
016580,환인제약,KOSPI,212,의약품 제조업
032560,황금에스티,KOSPI,24290,기타 1차 비철금속 제조업
004800,효성,KOSPI,649,기타 금융업
094280,효성ITX,KOSPI,759,기타 사업지원 서비스업
298040,효성중공업,KOSPI,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
298020,효성티앤씨,KOSPI,2050,화학섬유 제조업
298000,효성화학,KOSPI,201,기초 화학물질 제조업
093370,후성,KOSPI,20129,기타 기초 무기 화학물질 제조업
005870,휴니드,KOSPI,2642,방송 및 무선 통신장비 제조업
079980,휴비스,KOSPI,20501,합성섬유 제조업
005010,휴스틸,KOSPI,2413,철강관 제조업
000540,흥국화재,KOSPI,65121,손해 보험업
003280,흥아해운,KOSPI,50112,외항 화물 운송업
060310,3S,KOSDAQ,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
054620,APS,KOSDAQ,64992,지주회사
265520,AP시스템,KOSDAQ,29272,디스플레이 제조용 기계 제조업
211270,AP위성,KOSDAQ,264,통신 및 방송 장비 제조업
139050,BF랩스,KOSDAQ,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
126600,BGF에코머티리얼즈,KOSDAQ,20202,합성수지 및 기타 플라스틱 물질 제조업
083790,CG인바이츠,KOSDAQ,70113,의학 및 약학 연구개발업
035760,CJ ENM,KOSDAQ,602,텔레비전 방송업
311690,CJ 바이오사이언스,KOSDAQ,701,자연과학 및 공학 연구개발업
051500,CJ프레시웨이,KOSDAQ,4632,가공식품 도매업
058820,CMG제약,KOSDAQ,212,의약품 제조업
056730,CNT85,KOSDAQ,411,건물 건설업
065770,CS,KOSDAQ,2642,방송 및 무선 통신장비 제조업
083660,CSA 코스믹,KOSDAQ,204,기타 화학제품 제조업
099520,DGI,KOSDAQ,26519,비디오 및 기타 영상기기 제조업
290120,DH오토리드,KOSDAQ,30399,그 외 자동차용 신품 부품 제조업
025440,DH오토웨어,KOSDAQ,265,영상 및 음향기기 제조업
068790,DMS,KOSDAQ,292,특수 목적용 기계 제조업
241520,DSC인베스트먼트,KOSDAQ,64209,기타 금융 투자업
180400,DXVX,KOSDAQ,729,기타 과학기술 서비스업
418620,E8,KOSDAQ,582,소프트웨어 개발 및 공급업
245620,EDGC,KOSDAQ,70113,의학 및 약학 연구개발업
037370,EG,KOSDAQ,201,기초 화학물질 제조업
050120,ES큐브,KOSDAQ,46419,기타 생활용 섬유 및 직물제품 도매업
214270,FSN,KOSDAQ,582,소프트웨어 개발 및 공급업
130500,GH신소재,KOSDAQ,13992,부직포 및 펠트 제조업
900290,GRT,KOSDAQ,64992,지주회사
083450,GST,KOSDAQ,29271,반도체 제조용 기계 제조업
297890,HB솔루션,KOSDAQ,29272,디스플레이 제조용 기계 제조업
440290,HB인베스트먼트,KOSDAQ,649,기타 금융업
