date,open,high,low,close,volume
2020-01-02,13020.0,13063.0,12142.0,12251.0,176537
2020-01-03,12121.0,12486.0,12057.0,12401.0,89717
2020-01-06,12250.0,12400.0,11714.0,11908.0,93502
2020-01-07,11972.0,12529.0,10794.0,11352.0,394914
2020-01-08,11351.0,11351.0,10601.0,10752.0,125409
2020-01-09,11093.0,11500.0,10922.0,11030.0,116465
2020-01-10,11179.0,11179.0,10665.0,10902.0,115127
2020-01-13,10987.0,11008.0,10430.0,10581.0,120789
2020-01-14,10579.0,10665.0,10129.0,10280.0,120520
2020-01-15,10279.0,10878.0,10172.0,10709.0,108372
2020-01-16,10729.0,10966.0,10536.0,10966.0,77842
2020-01-17,11051.0,11051.0,10494.0,10709.0,71473
2020-01-20,10708.0,10708.0,10344.0,10345.0,73218
2020-01-21,10344.0,10473.0,10173.0,10388.0,35766
2020-01-22,10407.0,10728.0,10407.0,10537.0,47193
2020-01-23,10729.0,10729.0,10215.0,10302.0,80223
2020-01-28,9893.0,10257.0,9893.0,10130.0,56836
2020-01-29,10150.0,10579.0,9979.0,10430.0,58464
2020-01-30,10557.0,10557.0,9914.0,9937.0,51830
2020-01-31,10129.0,10215.0,9894.0,10002.0,35039
2020-02-03,9765.0,10043.0,9679.0,10023.0,59011
2020-02-04,10022.0,10258.0,9979.0,10259.0,29352
2020-02-05,10279.0,10344.0,9958.0,10045.0,33437
2020-02-06,10129.0,10321.0,9979.0,10130.0,29031
2020-02-07,10214.0,10257.0,10021.0,10237.0,21211
2020-02-10,10236.0,10279.0,9979.0,10109.0,21249
2020-02-11,10257.0,10343.0,9979.0,10066.0,43827
2020-02-12,10086.0,10086.0,9701.0,9852.0,88270
2020-02-13,9916.0,9937.0,9573.0,9788.0,45048
2020-02-14,9722.0,9808.0,9208.0,9423.0,110347
2020-02-17,9422.0,9443.0,8929.0,9080.0,63339
2020-02-18,9273.0,9295.0,9038.0,9146.0,27022
2020-02-19,9058.0,9272.0,8929.0,9123.0,21939
2020-02-20,9229.0,9357.0,8972.0,9102.0,38387
2020-02-21,8887.0,9037.0,8715.0,8738.0,38377
2020-02-24,8352.0,8523.0,8073.0,8203.0,93645
2020-02-25,7988.0,8760.0,7967.0,8760.0,43588
2020-02-26,8693.0,9122.0,8480.0,9080.0,47964
2020-02-27,9123.0,9530.0,8823.0,8953.0,59112
2020-02-28,8759.0,8866.0,8180.0,8374.0,81256
2020-03-02,8500.0,8950.0,8201.0,8780.0,39449
2020-03-03,9080.0,9316.0,8909.0,8953.0,46096
2020-03-04,8972.0,9850.0,8865.0,9830.0,96177
2020-03-05,9958.0,10236.0,9765.0,9959.0,78641
2020-03-06,9957.0,9957.0,9250.0,9680.0,45454
2020-03-09,9251.0,9594.0,9251.0,9295.0,55379
2020-03-10,8908.0,9358.0,8865.0,9295.0,55571
2020-03-11,9294.0,9294.0,8351.0,8717.0,70005
2020-03-12,8652.0,8694.0,7966.0,8053.0,80459
2020-03-13,7494.0,7815.0,6744.0,7388.0,100580
2020-03-16,7623.0,7772.0,6873.0,7003.0,50393
2020-03-17,6230.0,7238.0,6230.0,7196.0,61447
2020-03-18,7194.0,7365.0,6680.0,6703.0,50502
2020-03-19,6723.0,7023.0,5181.0,5589.0,107519
2020-03-20,5588.0,6145.0,5566.0,6039.0,71858
2020-03-23,6531.0,6767.0,5910.0,5975.0,147858
2020-03-24,6080.0,6380.0,6037.0,6210.0,68121
2020-03-25,6530.0,7152.0,6423.0,7067.0,144915
2020-03-26,7922.0,8222.0,7430.0,7667.0,223074
2020-03-27,8373.0,8373.0,7387.0,7753.0,185338
2020-03-30,8137.0,8909.0,7967.0,8460.0,168668
2020-03-31,9637.0,10558.0,8929.0,9809.0,453989
2020-04-01,10021.0,10021.0,8650.0,8823.0,147109
2020-04-02,8651.0,9507.0,8137.0,8995.0,120416
2020-04-03,8972.0,9101.0,8566.0,8738.0,60543
2020-04-06,8907.0,8971.0,8565.0,8823.0,66556
2020-04-07,8930.0,9058.0,8694.0,8845.0,85629
2020-04-08,8801.0,9465.0,8544.0,9316.0,192034
2020-04-09,9593.0,10086.0,9058.0,9423.0,523714
2020-04-10,10621.0,11436.0,9508.0,9809.0,1019041
2020-04-13,9937.0,10494.0,9637.0,9724.0,256794
2020-04-14,9743.0,10107.0,9337.0,9830.0,201336
2020-04-16,10065.0,10193.0,9743.0,9916.0,128415
2020-04-17,10194.0,10214.0,9315.0,9402.0,177766
2020-04-20,9379.0,9508.0,9122.0,9316.0,99275
2020-04-21,9571.0,9571.0,8757.0,9380.0,157765
2020-04-22,9272.0,9595.0,9038.0,9595.0,98792
2020-04-23,9723.0,10708.0,9530.0,10709.0,402948
2020-04-24,10665.0,11265.0,10515.0,10966.0,409517
2020-04-27,11264.0,11692.0,10558.0,11415.0,722314
2020-04-28,11522.0,11950.0,11158.0,11694.0,322492
2020-04-29,11756.0,11777.0,10942.0,11265.0,265544
2020-05-04,11008.0,11286.0,10494.0,10666.0,158803
2020-05-06,10773.0,10858.0,10344.0,10645.0,163339
2020-05-07,10751.0,11372.0,10708.0,10966.0,268318
2020-05-08,11051.0,11051.0,10729.0,11030.0,83415
2020-05-11,11158.0,11693.0,11051.0,11501.0,188758
2020-05-12,11457.0,11522.0,10858.0,10966.0,171334
2020-05-13,10707.0,10985.0,10621.0,10794.0,94462
2020-05-14,10707.0,11756.0,10600.0,11287.0,569716
2020-05-15,11992.0,12207.0,10965.0,11265.0,854099
2020-05-18,11264.0,11307.0,10622.0,10773.0,201458
2020-05-19,10965.0,10965.0,10194.0,10302.0,198950
2020-05-20,10323.0,10581.0,10237.0,10581.0,83940
2020-05-21,10643.0,10665.0,10322.0,10366.0,81692
2020-05-22,10365.0,10537.0,10173.0,10388.0,73620
2020-05-25,10921.0,11051.0,10386.0,10409.0,184648
2020-05-26,10579.0,10579.0,10022.0,10280.0,107951
2020-05-27,10236.0,10257.0,9980.0,9980.0,95713
